,XLE,XLB,XLI,XLF,XME,VAW,VIS,VFH,IYM,IYJ
2010-01-13,0.0036998316074192536,0.011672328122607,0.004083313925263333,0.011262022776528633,0.014424286451532533,0.009087245590257344,0.006067436741255179,0.009280592510921136,0.009364474576918065,0.0057646266403190895
2010-01-14,0.002849508247481078,-0.01225980985591297,0.0,0.004600456233639774,-0.012654014594457511,-0.009372736445826485,-0.0009165574076744902,0.006577218040086422,-0.009524009620968093,-0.0001796030625804355
2010-01-15,-0.008067182821865316,-0.00736877556260865,-0.012987496638406242,-0.020537078395052245,-0.020729823536120757,-0.009316723977774092,-0.011626902480597933,-0.017524129655456994,-0.010743204041961076,-0.012473976839147622
2010-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,0.00907120579173067,0.015850021932027964,0.0109478369178084,0.012637546640049036,0.01913679508701315,0.016991951359149687,0.00887111597262425,0.011936411344974597,0.018686085141803737,0.010495874204043002
2010-01-20,-0.015673554011192276,-0.01792362131695691,-0.015429616804027331,-0.002647344999640518,-0.027841953712622887,-0.015552835904417552,-0.012963419821034373,-0.0003298967184528886,-0.016592643290339156,-0.012316865135305147
2010-01-21,-0.020595046251995264,-0.044249405845923594,-0.02342367651415875,-0.028909386604650367,-0.06334910237084558,-0.04244733776000355,-0.02128768970068434,-0.023349676533734678,-0.04760818504190744,-0.02174003819262073
2010-01-22,-0.02404245110627005,-0.020032197926985202,-0.015327504537571113,-0.03329044762154098,-0.03074153194513538,-0.023223106939831133,-0.018641692599914553,-0.03258722510870192,-0.02269542411622436,-0.01804219887283414
2010-01-25,0.0065500780470717,0.008813791086720453,0.006444793487028652,0.005625759595478736,0.008766842094824893,0.0076487359884444,0.00406557347245741,0.00625636454034691,0.00961847903830019,0.004163760640491395
2010-01-26,-0.006372705948342092,-0.01420265613362039,-0.004291239057498481,-0.017687030460585975,-0.018216991284446284,-0.010108646268126787,-0.0015470500435643408,-0.012903316673390237,-0.011173151318251247,-0.002837263795134574
2010-01-27,-0.003914449458765975,-0.008619351332430941,0.0028631146608672866,0.023978799467906372,-0.009336663743133473,-0.005402798569265445,0.0005806919580318309,0.02084135204927736,-0.0076347739287581,0.0024592145195659826
2010-01-28,-0.010574239048951264,-0.018117891769521804,-0.011502990383308893,-0.004889908084853647,-0.019561534009233935,-0.020483865416979212,-0.013825937340308897,-0.0051698033393725315,-0.019879460586664073,-0.015037479435865416
2010-01-29,-0.01818255821801178,-0.01612669599086066,-0.01017466535151821,-0.007027620517945667,-0.04074406531529531,-0.01608438923835685,-0.010446398538882474,-0.005544239223854063,-0.0275616110521775,-0.010023607895152165
2010-02-01,0.032493874626999396,0.03904204942127565,0.014863819775117955,0.0167839638677513,0.05744714825239351,0.032847230172499756,0.013383785597806267,0.012774575207331908,0.045348680349220176,0.013851537300001347
2010-02-02,0.01305864398083906,0.0031859921083182926,0.018891441560829152,0.009661757100999223,0.013406571961443186,0.008815540191380672,0.01859413202204457,0.007859015737819377,0.0029627341451682475,0.01761298913582894
2010-02-03,-0.00862791807260943,-0.011516534888204677,-0.0060204331902140125,-0.0110498905307573,-0.014634293509298516,-0.010059695683578165,-0.004038026037484715,-0.0116400281228848,-0.008037561149669201,-0.0037615017381274624
2010-02-04,-0.04189085470876398,-0.0380375285526792,-0.02992811336339546,-0.044010402231021255,-0.07127709135868542,-0.04128196134456191,-0.03250741081743226,-0.03718402969078441,-0.04540107026629105,-0.031973840731724476
2010-02-05,0.00018414187540038464,0.018543778038199725,-0.004401994282521522,0.011544757074740293,0.02882419871476557,0.015601307986478206,-0.004588573501904009,0.009957174783560162,0.018011579816117868,-0.004094085608624043
2010-02-08,-0.00926104636557727,-0.016206613408070815,-0.011091086192018408,-0.020290904352894955,-0.025750508059334758,-0.017386343759371196,-0.009846326629180304,-0.019654033859647712,-0.018195435002090848,-0.00961818936667726
2010-02-09,0.02080895527900379,0.024049478421467905,0.019146602300330707,0.010196804212342243,0.03911932936541003,0.02470033381414586,0.015827224473819453,0.009696859076087682,0.03002609631859966,0.015073162908183382
2010-02-10,-0.00420049519611067,-0.0068588856253252745,-0.0014602366081282753,0.007939655635115247,-0.006343825025199707,-0.003650228200552804,-0.0005963773175455871,0.007831957391697116,-0.005539506275045441,-0.0017501575754216422
2010-02-11,0.016877447456592726,0.016899720554736097,0.014863819775117955,0.00215444450543743,0.039514068983035125,0.015149657902656084,0.01617671607515182,0.004246020050805834,0.02267564581727342,0.014491660518814438
2010-02-12,0.00035994233776801156,-0.0019353856012342277,-0.007948114397317732,0.0007167110199705764,0.0040708835870604055,0.0025026999921153106,-0.005297319810842821,0.0024687824297821297,0.003497516595937462,-0.0034590416737001395
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,0.02329226272918678,0.024873900229074753,0.023302617020379696,0.020575360542965177,0.03688170922458444,0.02484115842151667,0.02102444642999715,0.019878583021140726,0.026015572453486884,0.016986535912129234
2010-02-17,-0.0014074698195152553,0.0006295230942100262,0.008468610287258505,0.0035050161947622898,-0.004511837675836004,0.002130836443760016,0.007867433074588143,0.004479166538318762,0.0025479341724812393,0.009230715539446164
2010-02-18,0.005616810881323667,0.010644767373770733,0.009093987215213182,0.00627838671905939,0.011533830652536237,0.010889880883384667,0.009700287637845393,0.005826767150829509,0.010798106536739557,0.00933211786024758
2010-02-19,0.0038422109430945603,0.005590287985404294,0.004862973904323722,0.005548161200361757,0.012554497291051549,0.005250995813094203,0.004155691728588447,0.00409278123109505,0.005355682897058163,0.005188136111164827
2010-02-22,-0.013868199747355071,-0.004345408620497158,0.0006931632540641486,0.013054110474520405,0.0021090546422512816,-0.0020971360170066976,0.00018848123789513008,0.012179139564973511,-0.001670922824314904,0.00018474734296582395
2010-02-23,-0.01675600469760114,-0.015990246872257148,-0.012894780447534953,-0.01860227167488219,-0.0299404172769556,-0.019226977793806818,-0.012898251620050354,-0.015247287801484637,-0.02539884621477301,-0.012643763519697562
2010-02-24,0.006271736592198398,-0.0025314337959885993,0.010120393257660804,0.017235946038628915,-0.0115123011228679,0.001527019276134948,0.007986338994164387,0.016255040311349035,0.003081943837574791,0.008570287755419558
2010-02-25,0.0005351755071068919,-0.0022206855306785515,-0.0024334187614363503,-0.0027378401677540343,0.015451930574728285,0.0009156154763147604,-0.0015162807312110132,-0.0026905972700164557,0.005966219817774881,-0.0009281995290953181
2010-02-26,0.0023186907505838355,0.0003177480747622936,0.0038211758267801686,0.006149791189240897,0.008612679230326062,-0.0018316856067100973,0.0045420531632003975,0.003362686935336773,0.000849455243807948,0.0022262678478784255
2010-03-01,0.009219803068278423,0.015123311063668585,0.013090398928569036,0.0027212878451298127,0.02197430060994705,0.018315895095442517,0.011638801005599622,0.004019848306258263,0.02067130077225751,0.011971667936927187
2010-03-02,0.008260903815800191,0.008406824790559141,0.0017098143290341986,0.0033906000169980025,0.026342229265415892,0.011779849160613842,0.002795783714199851,0.005334899904724303,0.014531130836113317,0.0034724807091032206
2010-03-03,0.004366938212584807,0.008645079267106863,0.0013656625072130915,0.0006767635913696294,0.0074006083366270105,0.009442386808900818,0.00371544536595847,-0.0023303432863024253,0.00832598704958504,0.0030965084240217535
2010-03-04,-0.005242263237590893,0.0067403662464534005,0.004765141521458958,0.01009811844035214,0.0023933967380304314,0.002493055552914229,0.003331969672412288,0.009620442735888352,0.0008125159679473182,0.003450208141982829
2010-03-05,0.018572374986297404,0.012742804267462458,0.01516451444123805,0.019237801584333424,0.035408182198520155,0.013819466030150628,0.0155864353476571,0.017994251657968117,0.018668172941949408,0.01546809830637858
2010-03-08,-0.0015491893551794506,0.0,-0.0046930853362782046,0.0019685826840663626,-0.005696042365987229,-0.0007225527133863954,-0.0032803541642257147,0.005175198650096338,-0.0022346517521279505,-0.002681088525285563
2010-03-09,0.0,-0.006351306766689021,0.008032135293817457,0.0032740701183348675,-0.0005354028862027945,-0.0036207616786848155,0.008362405749298715,0.0025772121311387897,-0.0033612883492510582,0.006955335630859491
2010-03-10,0.008745874864360494,0.0003034173144895775,0.0019977174015284333,0.011049430342678539,0.004454967190127939,0.0001451058243548251,0.0036140657060057713,0.010561511101210222,0.00048065821842600446,0.003724996810065032
2010-03-11,-0.0017088615836494284,0.005746301910117456,0.0036526710718714182,0.008368359748743052,-0.0005335593977086361,0.0036200917561656607,0.001802016543529578,0.008559473358298224,0.0025608716251088173,0.0026523131203691035
2010-03-12,0.0005124987866556493,0.003912681874869833,0.006607436399717965,-0.0038534513042108036,0.010441681642477788,0.007201320658752487,0.005386647588604923,-0.004429295315845053,0.010020345435716638,0.004756063584521301
2010-03-15,-0.010309091482962964,-0.0003003403319906748,0.0,0.0,-0.015792654911716296,-0.0033057924399772804,0.0016104298454550701,-0.00031692901519266356,-0.00794430035842758,0.0008786317196768193
2010-03-16,0.008940902663984063,0.014616028631535606,0.013409869743911635,0.012152067126509153,0.026300907423463075,0.01457978543929895,0.011024409463843775,0.01323280917439703,0.01676731887723335,0.011001330475296011
2010-03-17,0.010895493256042882,0.005610634057810388,0.0016232271138943706,0.012006554592014093,0.005905583437606335,0.007070244092218868,0.0031779279855682595,0.011823400798161458,0.0060987233763948505,0.005369788863954214
2010-03-18,-0.015012090740538263,-0.007092496620057649,0.006788185800939388,-0.00566942667890252,-0.02436808940367713,-0.0073539190774558096,0.004046297595468029,-0.004961365920226823,-0.010973608262888275,0.003276492045296011
2010-03-19,-0.0120949704083046,-0.010967118739580662,-0.004016219050604816,-0.006606236361600501,-0.017153629319254723,-0.012138812871381863,-0.006163368479783624,-0.005611077704088979,-0.015407856299316073,-0.004832405945415565
2010-03-22,-0.0026219656076544077,0.014616312850090577,0.0029163571925326873,0.005085928303829753,0.007915183461649634,0.01284817079010864,0.004933611525702893,0.00530035626911939,0.012724533698257247,0.0046600948682078555
2010-03-23,0.0038430612008049816,0.012945312017501655,0.011263375948058024,0.00820948267168482,0.03000558156061126,0.013944935484387943,0.012750070406172648,0.005890409790658926,0.01365693086394688,0.011641910668272722
2010-03-24,-0.0057700890045490226,-0.0029276799276559593,-0.007065143987016677,0.000628611373743066,-0.010487411967555298,-0.003924173060047462,-0.007141013313778019,0.003702570887648577,-0.0017163138770382217,-0.0056324651542912245
2010-03-25,-0.01697959123333557,-0.02013687179979695,-0.000644394659096277,0.004390023262992462,-0.03522955687567994,-0.020715774401302556,-0.003502140969110174,0.0018789198490573422,-0.022703794431609445,-0.006044830181389738
2010-03-26,0.00035634109346171177,0.007450917107360894,0.0025763194650947805,0.00125082962607376,0.014277007332009727,0.007285037037419351,0.004201318418848026,0.0009226142459731894,0.008286457705257752,0.002070594749843151
2010-03-29,0.019249824196435412,0.010631927157246496,0.008965894761011119,0.001249556252769276,0.02847980924057413,0.010336345615058343,0.008002721716940369,0.0018426787608405474,0.013556310321911699,0.008923787674841286
2010-03-30,0.0015731031069201637,0.0014674148420822032,0.0015925553386429935,-0.00626209565078015,-0.010871317523278027,0.0014075743500392016,0.002422953420763147,-0.0055381735461272575,0.0010955452361045088,0.0015370728473885734
2010-03-31,0.004530851670664798,-0.004998819575068081,-0.0057451895076736,0.0018827689507492304,0.001585329794096886,-0.00437018706809131,-0.005199418110577599,0.0006165296547901311,-0.005803458629782811,-0.006503930845800701
2010-04-01,0.0175770299881503,0.01724399537370723,0.006381745151567721,0.008117693780636837,0.02279703281646125,0.015700041823136508,0.007271655999856186,0.0082913075287859,0.018701114843065844,0.008037373069587624
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,0.0176099793140925,0.012097195609361022,0.007288719881243519,0.00990087224631508,0.03016711420770716,0.014497566742878274,0.009101165353172961,0.011553622213654488,0.017295902683946617,0.00949341363910693
2010-04-06,0.0,0.0017162427803319603,0.00031585618813555254,0.01041353994035987,0.0008342689176093606,0.0028750255438650236,0.0003416528973135032,0.012616770637411802,0.003332825010492212,-0.00016849126739391216
2010-04-07,-0.009951999105817339,-0.006307164526075258,-0.005697660101343891,-0.003662769253015486,-0.010058808542814289,-0.0065827542104093745,-0.005655149709184612,-0.006288683572277714,-0.005459767719073152,-0.00507526544432517
2010-04-08,0.003553696176553184,0.0022975238912690743,0.00316897973520779,0.007919596813757252,-0.0005057134211622475,0.002198839316754825,0.0034312446106688323,0.007481823730963783,0.0016710450952868445,0.0027100080899707026
2010-04-09,0.010585410131946459,0.001720484240038208,0.005679764133781799,0.0036338352085886092,0.0038700097871640048,0.004383914893654647,0.0056358332426061,0.004759149952689563,0.0031832150310831787,0.006910778826317738
2010-04-12,0.00233732604773333,-0.003156027835225096,0.0022006250585784215,0.004223162121902604,-0.0021855562565442008,-0.005620508652118099,0.0034001630358348983,0.004145969289081009,-0.0028791082421200202,0.002181547138487902
2010-04-13,-0.0035080938305060805,-0.003742975117603133,0.001568333789807025,0.0006020281725744965,-0.004723479310104786,-0.0016505271569854996,0.0032197258327525354,0.0011813903133212993,-0.0027358012205497446,0.002343874205637319
2010-04-14,0.009493065217948196,0.007471916567264321,0.012771278191518203,0.025543602897550335,0.013603547743461675,0.008772917568174035,0.013109420369601213,0.02506647094213284,0.008938747761391983,0.01361956236081189
2010-04-15,-0.00016570820248974416,0.0,0.00954832868936644,-0.004114315213587996,-0.010227324807513162,-0.0008186535805769253,0.007651141220943676,-0.004905285925723168,-0.0021137948675357247,0.007231849431117421
2010-04-16,-0.01705410521295401,-0.01732678942943074,-0.016380968967405974,-0.03719716119027723,-0.030108275166482783,-0.016388340213536537,-0.015866433425201644,-0.035628580291461306,-0.02231483931455192,-0.013686457071599484
2010-04-19,0.001347777237650062,0.00029191755230462596,-0.00187158554307758,0.009732715582153741,-0.011001346084025268,-0.0012506118581384765,-0.0015166863519757014,0.008952331125134582,-0.0035612314323263394,-0.001828012737666815
2010-04-20,0.01934704254002945,0.0031974639044806273,0.011485850174836578,0.013229244690289046,0.0066500117264635845,0.004715653239017503,0.008729491961487625,0.014745258960699325,0.003406547681166895,0.010095030725299171
2010-04-21,-0.0009920455361434055,-0.002615507482366564,0.006766704335647118,-0.005991302291499168,0.0036565295137041915,0.0004149435873096005,0.006995433913347157,-0.002931601991324351,-0.0010824496192555018,0.007546456350055149
2010-04-22,0.0024775409935077733,0.009846306947477419,0.009154618887489786,0.005393775558074233,0.003469696218269959,0.008127510166260378,0.009744767931479811,0.0067300257467261745,0.0070933791406579405,0.00878593606390745
2010-04-23,0.02379488313157768,0.008894151854426659,0.006057130736692361,0.002984437867914686,0.02800743719081034,0.013897074421581125,0.006553018629336651,0.0049453179976443485,0.016761140513174917,0.008227768590652116
2010-04-26,-0.003387702182820574,0.004275250988720908,0.002111530294007386,-0.015616155824778984,-0.0030361085906992617,-0.0006772321079911728,0.002772003458870288,-0.015204771453933877,-0.00030254696886588807,0.001765877519456696
2010-04-27,-0.031186084338202403,-0.03708421052416864,-0.024399213385967795,-0.03448625644626992,-0.04438296143028246,-0.03219428250398009,-0.02639931442589072,-0.032337785246116836,-0.03272425690638056,-0.02731431663995993
2010-04-28,0.010118770084897396,0.012028582085560045,0.0070759334677782055,0.014308671035782415,0.012110870521535618,0.008354612099038983,0.005668096072529979,0.010293297465176843,0.0113362449382962,0.00853473446594374
2010-04-29,0.0011549474621999711,0.009000483937180757,0.022432207229941905,0.022596431504077884,-0.00489670802041338,0.010757100233103898,0.020894278107282248,0.024986286365435796,0.009834427187106124,0.018298478976486697
2010-04-30,-0.012441661344327252,-0.017787085532214787,-0.023966132166535307,-0.024451359518303028,-0.022696199466892993,-0.019251492619718164,-0.02239147845621723,-0.02498628636543581,-0.021170672125402263,-0.022228714536070455
2010-05-03,0.011286713882127361,-0.0005888403439010265,0.019760575269842297,0.019001220604584153,-0.006476882234675733,0.004604075767415739,0.02010928290341926,0.01731922585269964,0.0,0.01820909111924592
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-05,-0.042997402092098916,-0.042700591039864774,-0.04494431826692664,-0.033336164355638874,-0.04353332822338255,-0.04731543625028577,-0.0477951784169889,-0.03341216072775674,-0.049626208966202935,-0.04666584653246526
2010-05-06,-0.03470950043053583,-0.033424968846714226,-0.03361935596852988,-0.042969297069614824,-0.015772075735835247,-0.030074126586601642,-0.033240759970362216,-0.042199979873993605,-0.030663708648457282,-0.030334004295795785
2010-05-07,-0.01927166904649898,-0.011180609071718795,-0.022391174520900912,-0.011202619997959858,-0.009429784444210098,-0.015307073215309906,-0.02399832502650634,-0.013824426989016623,-0.015347892067269542,-0.024662246719789
2010-05-10,0.04184736063157725,0.04644727570245833,0.055695470006478884,0.0541719170675748,0.05948673752464085,0.04829533769690304,0.05518307302188103,0.05418648403657707,0.053369929386364146,0.05313758190451997
2010-05-11,-0.006649641549941474,-0.01265261300137787,-0.0028385723950388603,-0.003773830226745728,-0.017459043520185184,-0.009944082301892547,-0.000686250227212126,-0.002456204590597737,-0.011304956746916062,-0.0005076247419575259
2010-05-12,0.013774344787161552,0.02059385495597642,0.021868915652238682,0.011278358516506019,0.02941132351345211,0.02223768015973148,0.025587940454023975,0.013131786093850947,0.025700932016173197,0.0224203307181663
2010-05-13,-0.0064274976913647535,-0.015019291756102912,-0.015571963660193497,-0.018233536220630953,-0.0007203744629838956,-0.009967904227580432,-0.011611416694001377,-0.015286226670460213,-0.009358181649147842,-0.01131480483331622
2010-05-14,-0.02006735383549326,-0.024700322478754488,-0.02125344209604449,-0.026359667540270706,-0.02906164765386736,-0.0269270007586839,-0.022596000382287096,-0.026851076343180708,-0.028610840869226363,-0.024905791612855912
2010-05-17,-0.010366545092493773,0.0,-0.0025681302750295543,0.0006512281372391479,-0.03491263224338255,-0.002538775814144605,-0.0026003807721457365,0.0006325757908660006,-0.012589072423445294,-0.0017172110863424366
2010-05-18,-0.0077554890298050716,-0.017242187312378383,-0.012615374413863626,-0.029064218674807282,-0.017239889330347112,-0.014154618299070129,-0.01240083124825453,-0.02724958499274675,-0.014291063288655953,-0.012798126662136011
2010-05-19,-0.011472585212875952,0.0,-0.012776809505037536,0.0013391190011795351,-0.019533452659527054,-0.006542367491936461,-0.016479208502351947,-0.0009754121825866116,-0.012761114435944633,-0.012435854652116636
2010-05-20,-0.04571772899900158,-0.046473539684228814,-0.04449672582452506,-0.04728470143122874,-0.06524240214023783,-0.04799674814713244,-0.04775468982524453,-0.04831876303498366,-0.04799213777772466,-0.046721260567173566
2010-05-21,0.01729545023699336,0.02433020781783514,0.01403432627647391,0.03448610258537464,0.0355166333010765,0.023739070072765184,0.01635774280421713,0.032580506033028506,0.029954655504728648,0.015393240599319324
2010-05-24,-0.023063790026396247,-0.017270365891493993,-0.015069039492337356,-0.028887663152954105,-0.015513660408073166,-0.01449308142680842,-0.01560867859207033,-0.02577530137741892,-0.017289333876940628,-0.014470253373186599
2010-05-25,0.002311257312174906,0.01661183934004674,-0.0006905213217924315,0.009031155279958025,0.029981563523322683,0.010732360998579974,-0.0007490642121466599,0.005748383217339527,0.018525551301483957,-0.001662008117042776
2010-05-26,-0.002118519480439571,-0.007939241360479028,0.0020699596587703327,-0.006940023252107654,-0.003648090795724045,-0.0033019848263922368,0.004114499388462956,-0.004731735367885741,-0.004953710463018444,0.0018462279341581015
2010-05-27,0.041538906666666923,0.03876051191577223,0.03321210255910887,0.04427023881677013,0.0575981534579024,0.0408908888062816,0.03592776793483611,0.04374436561630989,0.050157221014941744,0.035517385857079344
2010-05-28,-0.019044886999340607,-0.017727944631236423,-0.0134228953069522,-0.022230685757185033,-0.01506418860458954,-0.015541585736267263,-0.015422841247791861,-0.018655195615194985,-0.016498357505486016,-0.014344854434970024
2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,-0.04866740147619439,-0.03272460885367591,-0.022549637451353785,-0.021343121375419022,-0.05787958185826281,-0.03341484988316835,-0.02013190720323205,-0.022720768243491837,-0.03845958256922523,-0.022464507133184562
2010-06-02,0.04242785204595567,0.030445885560396884,0.025585459283463913,0.030834764204614527,0.05006578542932835,0.02756232164708938,0.024510883989802695,0.02799242782086697,0.03502374104350245,0.0257105621421554
2010-06-03,0.013377314912649206,-0.012133571483593562,0.004704317456391728,-0.0054130437948888875,-0.013823739614357402,-0.006197982964299469,0.005446304100742745,-0.003291711965715849,-0.012990382493024755,0.006638253847486861
2010-06-04,-0.03582022644601071,-0.040396099855802343,-0.04807002203328263,-0.040850165511326496,-0.054553214450874646,-0.043357171298736986,-0.047839695994690096,-0.04243032422213122,-0.04565722696090437,-0.04704827973010928
2010-06-07,-0.008767158011190792,-0.018024676209305496,-0.02601206570250618,-0.019986157674790582,-0.022940553741892626,-0.01834618240740485,-0.02734104806725569,-0.018399970251927765,-0.02102220588357061,-0.025245502834387385
2010-06-08,0.016496470370271847,0.022480512240930912,0.010414620332675038,0.020692485172868955,0.02252015188832713,0.01834618240740482,0.009326047391730137,0.016333666561206887,0.023755671998327905,0.00785048867000818
2010-06-09,-0.010448375847761707,0.0013671114131094302,0.0,-0.010649200733286653,0.00565677834460707,-0.0014616684653130424,0.0,-0.007612401174923755,0.0003640743300180966,0.000572095934824825
2010-06-10,0.04896570786515063,0.03523272295208927,0.03785970340207658,0.032306099760619426,0.04513262716456114,0.036234029827878926,0.03552448909585787,0.03179218525422291,0.040290738617020004,0.03520930935502958
2010-06-11,0.00609374867128655,0.011147512818112267,0.0034337752036745464,0.0027606305685928074,0.015061685856745966,0.014937189159319027,0.005397981666226177,0.006706986201244226,0.013019958222412493,0.0049567456774088844
2010-06-14,-0.00516806665512977,-0.009829587954870723,-0.0010289475236732017,-0.004144022810695817,0.002749654741050818,-0.00837475667931617,0.0007420644741204904,-0.004018598612028205,-0.006055099498156661,0.0012810342109679542
2010-06-15,0.028818534588156433,0.024395530518141445,0.029752198577198147,0.023257007143297388,0.025945585968814487,0.02673784680034814,0.03050748156133946,0.023218338626995186,0.02670912395159325,0.02652879123107465
2010-06-16,-0.0007199578684752829,-0.0012862274094940962,-0.002668524387410863,0.0006759818789428549,-0.008831003149224246,-0.002580869839922273,-0.0019811514479253518,-0.0009842223467498453,-0.0008448622410470719,-0.0019611374124378347
2010-06-17,-0.0010793721977487795,-0.005484697976223561,0.003001822980490522,-0.0013527345326729146,-0.009687969729631653,-0.0038077144482761096,0.0018011301082396943,-0.0019712697320959276,-0.005255584727808911,0.0017830337044968817
2010-06-18,0.0061684411277560264,0.005703000093292386,0.003907241923650153,0.005477323129638259,0.006512408337167467,0.004871376246016315,0.003054927532184563,0.004593143561551571,0.006438530300060932,0.0024904041048213993
2010-06-21,-0.0021598238931923148,0.006119768264140624,0.0016651720877162172,-0.0013498687256557698,0.010408709524144664,0.002426703682699444,0.0007171780414713287,-0.004264257141994839,0.005389809502049286,0.0010659054610693407
2010-06-22,-0.029629336314532604,-0.025037742410273737,-0.024592858680498535,-0.01565181868246427,-0.03393495241994576,-0.024071707898666427,-0.02560304435419642,-0.014569787746783025,-0.024486339925693962,-0.02389015684862653
2010-06-23,-0.007639749730021691,0.0019737804979277195,-0.0037585012612576406,-0.004812444536599057,0.008297212239745657,0.0004655851306776494,-0.0033160989297174887,-0.004680588049113319,0.0,-0.0038248234577665506
2010-06-24,-0.021172704174383224,-0.0256295616934003,-0.017613800581184978,-0.018081331484910864,-0.027524660480296607,-0.026245169568357356,-0.018626100688474673,-0.019184255821404577,-0.02417064028461381,-0.018631254671796885
2010-06-25,0.002861317317859375,0.014725721907673999,0.00763618525818094,0.02700075120923182,0.026343590746455793,0.014543487340496429,0.005811261186928005,0.02572083102550903,0.014934898759395515,0.008360596785304058
2010-06-28,-0.0136185178793064,-0.011359567730131637,-0.006939732430682108,-0.009609170743695588,-0.02735532347748143,-0.01025345039475187,-0.004120484540580968,-0.010074263549648325,-0.01175341142973345,-0.0055656690087366525
2010-06-29,-0.033582144406353084,-0.03766294101820024,-0.039415674587108734,-0.03652050247889774,-0.06351318255230502,-0.03731331354883928,-0.04001667439165518,-0.037830965267382236,-0.04253648036017373,-0.03907937507912039
2010-06-30,-0.007819175313790908,-0.010170309218389694,-0.006541073105143583,-0.012234918358015783,-0.014557634653215634,-0.011920779853416984,-0.0062709486855265905,-0.01092522916910488,-0.014279272756668106,-0.006794663272465041
2010-07-01,-0.0036297413299078247,-0.005656123041956991,-0.002920439941546096,-0.009458257806254092,-0.011003879690498835,-0.006852082749891688,-0.008489214457950114,-0.008540937401706588,-0.0063707821727281505,-0.0072327984893751675
2010-07-02,-0.0024275076357537597,-0.005687636984263437,-0.012509317466477628,-0.011764184220795676,-0.010230877405951749,-0.005212518280100981,-0.009361470883923095,-0.010780069636372727,-0.006600725006932056,-0.009263997091344308
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-06,0.009673673554889755,0.0010690460859127265,0.0018489609750483615,0.005899504848233342,0.0008936896692254969,-0.002362696206017813,-0.0008007905776572228,0.0025256669876126516,0.002834286078049072,0.0009896952502538403
2010-07-07,0.03468976463331061,0.03911129625739627,0.03414819617971602,0.043171760032485205,0.050946932049451304,0.03959079789225051,0.03560898276283856,0.041988999431564575,0.04356509852449042,0.03231138985582914
2010-07-08,0.014043697154127512,0.016304509127394798,0.012775249182248326,0.0077170095894562064,0.01097728422034344,0.015791634411892082,0.013057132510156198,0.008601395228847307,0.016126708793145962,0.013129612833073213
2010-07-09,0.0051435211145459065,0.023640203609344553,0.009824930061974825,0.013879339413163255,0.028153159160067005,0.023229022694274886,0.009871146336354539,0.01597346119639951,0.021627562932165945,0.008657517165665507
2010-07-12,-0.002664125848033594,-0.013249407691526405,-0.005251475093504663,0.0013774399293252177,-0.03172895447296445,-0.013365873841803856,-0.007394278491145528,-0.0003373558393743416,-0.017193913930034478,-0.005261002101429911
2010-07-13,0.011933540976798048,0.02665037695645745,0.017397905668620636,0.02447415745276753,0.017130135288102546,0.023932025934784093,0.0223928509952848,0.02596620730155243,0.020666528293718622,0.02069625649572006
2010-07-14,-0.0011308751613191511,-0.003251963799853826,0.002067563923540439,-0.00741498636524764,0.000622041476763855,-0.0015469324618959158,0.0009299609392645691,-0.007917499372039578,-0.0038207222119119367,0.0014749491582102666
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-16,-0.02519654216464657,-0.0287477409777851,-0.03431721952169013,-0.044974398070015686,-0.04314526027505957,-0.031609028319593814,-0.036732988364571624,-0.045054483980598824,-0.036864242724110034,-0.0354468465999306
2010-07-19,0.0063588281814723905,0.0010049320297358445,0.005683827365140942,-0.0007084162588621087,-0.0015142342872580437,0.002234598489425674,0.005193936430161075,0.0010389565474380937,0.0009023399078273842,0.00722890345022841
2010-07-20,0.022601034846849756,0.029695135641213254,0.015465772733463942,0.010567534629951794,0.043209151878029234,0.029064584500200996,0.01730918171361749,0.011357842030988744,0.030552946181093416,0.01560872575383337
2010-07-21,-0.016473365802796926,-0.0032559410934651515,-0.0024443694516902764,-0.016249271688199198,-0.005195914628362841,-0.005434052042763922,-0.0035894470436320528,-0.018304544696801484,-0.0029784304209735774,-0.004676023622284416
2010-07-22,0.02190484740428372,0.021297917882257437,0.030305352140063503,0.02878430648434397,0.04362678660814922,0.025668056850492036,0.0303819344031325,0.029534921530370416,0.03245582706149071,0.02937359884259764
2010-07-23,0.004472150163845645,0.02179141046305087,0.019815862419750457,0.007583470993315227,0.022095993698930654,0.021913015373360704,0.0205328421966928,0.008760067301181854,0.018845907890274627,0.018934383495757587
2010-07-26,0.00870121617521268,0.005918124401201329,0.016164361722123804,0.01364254402537769,0.008161772319310203,0.006068067436714961,0.017649204493305065,0.017952533242167036,0.006811720373281656,0.016301234052190142
