,XLK,XLY,XLP,XLV,XLU,IYW,IYC,IYK,IYH,supply,demand,risk
2008-04-15,0.0,-0.001304251502104525,0.006100900363406522,-0.0009558531761825602,0.01090702899765997,0.0,0.002960102458304001,0.002486821171004733,-0.004576827817579236,0.0133322732122448,-0.0014295801950096,-0.0458999037372042
2008-04-16,0.040074705153537046,0.021943586213433355,0.00570837959151873,0.00540598390801944,0.020722180411882507,0.04280528207930716,0.014497917000829648,0.010376881064523572,0.006621653273639479,-0.0118558447805381,0.0174207238944326,-0.1088700493594698
2008-04-17,-0.0004269379805159066,0.0044586081230892395,0.001421667337602355,-0.006362998024998429,0.001974955062726579,-0.009518723833749956,0.0025667840277460714,-0.004763131102334572,-0.0072546301371276675,-0.0006031814644746,-0.0039210485692587,-0.020917877557129
2008-04-18,0.0173624937868587,0.018886130157373907,-0.006772269446821328,0.009529825728430205,0.003200639174232855,0.03150172301450742,0.016778827635841962,0.005418017611451782,0.00819713421440241,0.0026419552948654,0.0116206653637148,-0.024326813125562
2008-04-21,0.006277574843140385,0.0,0.002857512724033088,-0.00316682770343188,-0.00913680853581707,0.01010738841950005,-0.0048861973438224775,0.0022897950705212627,-0.004405460831057084,-0.004089991686306,0.0121485617819981,0.0059609308401979
2008-04-22,-0.005019126935877864,-0.014447464149632704,-0.006081364975639092,-0.010521362732216356,-0.002981570043817983,-0.012248457958364184,-0.014630941630502096,-0.011171216179636909,-0.011099027081100317,0.0127130404863229,0.0016688823744044,0.0083464997601452
2008-04-23,0.006269704509084949,-0.000316303234874525,0.006437669410635021,0.0032000227576102786,0.0014915907082127663,0.012424556655448166,0.005809994295208426,0.005929358176962642,0.011572600082157042,0.0115889060618172,-0.0132188414401426,-0.0367873936701565
2008-04-24,0.012010727000721894,0.01382825339244177,0.0014250304962729586,0.00319006112950811,-0.0009941756871151481,0.012272532723735833,0.014210794420329395,-0.0008215626018698176,0.0011019937312247165,0.0023582657100324,-0.0293321196696474,-0.0188345270149347
2008-04-25,-0.012010727000721796,0.009938014593551864,-0.005712238209164307,0.01297280905959681,0.003228095251140416,-0.010157948812500112,0.00869746808658985,-0.006099784819690257,0.008152959583819877,0.0079021456374818,0.0093219657486605,-0.0325882625574549
2008-04-28,0.0,-0.001237048834968995,0.006067800569901849,0.005955071748364188,-0.009714573394720238,-0.00441012105485706,0.000333092281156259,0.0029726048811330795,0.003429488054904469,0.002535726783068,0.0005804170435909,-0.0074516156026777
2008-04-29,0.009537622425310012,0.008012351690484499,0.0010673323738062293,-0.010997740489041749,0.0047439605822900835,0.005993548718348207,0.00845395758055471,-0.001650448632735716,-0.007027092038055208,-0.0121516062596839,-0.0197016537999844,0.0212740517909868
2008-04-30,-0.017905994346104563,-0.0352995316257772,-0.01721093630374058,-0.0053854309888151375,-0.006497915737654783,-0.008294828341844829,-0.007621972571311448,-0.0033084652611833757,-0.004083293668789771,-0.0245013995974535,0.0104596939568646,0.021359504183567
2008-05-01,0.04115758858601038,0.05595639004836691,0.017921463360716025,0.017632639459299677,0.011716037373313663,0.02847624577524542,0.024806028069982226,0.0064417017550472,0.013907642942513449,0.012188076359698,-0.0366035104239679,-0.099058406848212
2008-05-02,-0.0004028828867113888,-0.0021070288472426553,-0.0014216673376023453,0.0003117418282558805,0.016468202111826927,-0.0001721670149721649,-0.0016236256863235595,0.00016424975778959525,0.0010857335698932062,0.0236692957521113,0.011649208589981,-0.0482672480216219
2008-05-05,-0.004447271606601047,-0.011210312907804146,-0.0035639574582980896,-0.0028119188425456297,-0.014487118272540749,-0.005008707930241327,-0.009307143394704722,-0.0018116967024254295,-0.0032607435741238036,0.0179842584508339,0.0181816467737063,0.0262148527049375
2008-05-06,0.012082581117465312,0.004256331076890603,0.006406027830677645,-0.001879283804548143,-0.0002478012648285128,0.010334601090092408,0.0014753663647548302,0.0032918390220646803,-0.003115305095735341,0.0013621179810236,0.019519616073391,-0.0453453683990067
2008-05-07,-0.01777106992369942,-0.01898948373121806,-0.009624224827732354,-0.00881623301370698,-0.015206445127941363,-0.013282005075815135,-0.008884582607158896,-0.012736705528640516,-0.01113769840793653,0.028647803541106,-0.0086579259090666,0.0696969926083844
2008-05-08,0.001628728044147309,0.0015442315573274328,0.002861383600330871,-0.0038020647407951925,0.0025087316267357767,0.006576959961605263,-0.0018191862620613884,0.0011649964787429916,0.00283559263591736,-0.0099454258912284,0.0169756378335878,-0.0196282338276452
2008-05-09,-0.0032601131715904947,-0.005882782807727533,-0.005730541963096426,-0.0009530858333957399,0.0032520579677861095,-0.0036295559758825623,-0.001823541227649103,-0.005335367993418381,-0.004414488578198369,0.0222902905200161,-0.0024012706705194,-0.0033952783186466
2008-05-12,0.01619433696070792,0.020289990927601313,0.01107298015572067,0.007597587434637522,0.009693456798248167,0.011362196338014371,0.018569575080336864,0.007992206009432883,0.006300299171725119,-0.0128609019990961,-0.0187980357467368,-0.0906474968979372
2008-05-13,0.0,0.0036446772400660662,-0.0035584522877922446,-0.009505915060018263,-0.0014854665769422895,0.003588179570672555,-0.0004885851460437811,0.0033111344039643458,-0.004091002488766726,-0.0024544752016658,0.0162427549331969,0.0001798554882298
2008-05-14,0.002006340317194009,0.011156733501391517,0.003913903972375841,0.008243435606978433,0.003708930229091662,0.0030653892242245547,0.009242108267007774,0.003300276174264408,0.0029911873302956842,-0.0085783564407807,-0.0153890645174388,-0.0265014320697149
2008-05-15,0.019055729110595637,0.009549079134462344,0.012001202094370259,-0.002845625324817932,-0.0009875475517041091,0.021531384322061517,0.01075544023624911,0.010488390757173335,0.0006286958066876905,-0.0006194791993693,8.705367039054356e-05,-0.0893542965061154
2008-05-16,-0.0023622023653026144,-0.006854506205828827,-0.0003503579856881061,0.00379285754764087,0.00738333162755562,0.001330311429550094,-0.007532869488619518,-0.00016301228100749153,0.0012560162280718535,-0.0076161103630936,0.0351244129298198,-0.004642602507097
2008-05-19,0.005111134471465436,0.0002994729748023453,0.005599953163737297,0.00628904338347727,0.011217182235427425,-0.006000496386651735,-0.005808139951153781,0.0009776753290743824,0.003601737091991253,-0.0045626557086135,0.0089972397056888,0.0195708075240532
2008-05-20,-0.015810935977989393,-0.01566779904882866,-0.015122457866702093,-0.00282507891096922,0.006766442962659057,-0.014992537619971585,-0.013029451366733774,-0.009821071298910607,-0.0003125849512135844,0.0139093969637003,0.0134015753699836,0.0241978980848974
2008-05-21,-0.026646382038616037,-0.021486558355433342,-0.010329451090984128,-0.00884153021449868,-0.005070024731724204,-0.01815448446321588,-0.017529903486618217,-0.010584342798897278,-0.005016796550336228,0.0470844652013651,-0.0075643341737105,0.050700101451734
2008-05-22,0.0036755206988416484,-0.004353466629217002,0.010683375818655099,0.01072580266223889,0.005792208069511211,0.004655570644296666,0.006319471661254546,0.00480981105962427,0.0051728634962395995,-0.0044996231384177,-0.0190260041113126,-0.0294796152765133
2008-05-23,-0.0020398366774186335,-0.012227563698931458,-0.005327583359427437,-0.01645063479960321,-0.015522761713385257,-0.005001199893201274,-0.012847129091026992,-0.00447699989085634,-0.009109757297333454,0.0186659256499797,-0.0058678651887965,0.0773545628082419
2008-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.357509180475643e-06,0.000623881230632,0.0044236518202517
2008-05-27,0.016207357675572777,0.00754234899099824,0.0028453192260393936,0.004138262622370496,0.0051199002419183405,0.01663145196713204,0.010191168719578935,0.002820672195755413,0.004722721726115721,-0.0203211545499467,-0.0052847534424923,0.0085711563977167
2008-05-28,0.005611261472612903,0.0,0.0014195755844156287,-0.0009536095865077371,0.0007297182665852406,0.005257321456086458,0.005635609829007955,-0.004650897069515822,0.00015691960824818483,0.0054276003972735,0.0171626300320774,-0.025491937359439
2008-05-29,0.0071684790956442115,0.019225768518062247,0.0038932325401591574,0.02139139648874579,0.01063569431329471,0.004556719316095649,0.012809878482458967,0.009281233600006157,0.012482564420612895,-0.0088119137228927,-0.0348419551510728,-0.0488969971163372
2008-05-30,0.005934918272329641,-0.0077078432669530125,0.006338035984107172,-0.0015574793341372193,-0.0067547591779241875,0.009551399227131344,-0.005563238102592201,0.0013185403975540704,0.003405314991321321,3.3185058608268224e-05,0.0072849926666968,-0.0204323999685992
2008-06-02,-0.014303058790805786,-0.00995377161080673,-0.008814027834537608,-0.01191617231111624,-0.007289623993848141,-0.014954317612879338,-0.009397677273115919,-0.007939330921916643,-0.008379810353949232,-0.0056677193044978,0.0207608181502828,0.101980185481889
2008-06-03,-0.0056178209406688995,0.0012496532544194773,0.005298011718351999,0.0066024758294145,-0.008816668826187537,-0.004581093590507626,0.002481504145654069,-0.004160452649270573,0.0015568820956429407,-0.0115467708890128,-0.0180488969317421,0.0254245318058433
2008-06-04,0.0020094956765454746,0.0059145085183670894,-0.0007047319558073869,0.00031325361788941893,0.011982405174281223,0.00796160201617914,0.004122499611724805,0.003994547867490597,0.0034176132669850004,-0.009742631709878,-0.0101385377505043,0.0334629463358277
2008-06-05,0.020275065829056176,0.012951160660300455,0.010169950602159741,0.008733894485199806,0.011839512705337351,0.01639860899145877,0.016968929679948265,0.0059611949752060986,0.008645421906355083,0.0086971097809857,0.0359055755080939,-0.1023463567806496
2008-06-06,-0.027530228201754103,-0.04319905859489125,-0.025085545252553434,-0.02452188860182907,-0.02653164463952145,-0.025721686024812406,-0.034398074591075314,-0.02490653609630478,-0.023958516357461962,0.0842424370827221,0.0140994174272927,0.2326281826829501
2008-06-09,-0.002024241010756677,-0.0006404044994591028,0.0035715946413288516,-0.0054250430188644595,0.015420385736769697,-0.0034119303551444695,-0.002514711999884445,-0.0013552885911801448,-0.004734817967674285,-0.0494795921105662,0.0287922573697442,-0.0011929203467391
2008-06-10,-0.0044691490016419,0.003833928345850504,0.0017805928570104668,-0.009646683958787679,-0.0009720342005346789,-0.0027377874664266076,0.0018445851984728403,0.009614482976603509,-0.005234111822583141,-0.0034543128623956,-0.0224794170451598,0.016932821410748
2008-06-11,-0.02598596406101111,-0.021270281015450188,-0.00535218749833941,-0.01006663336327027,-0.0009726379277948055,-0.024281423640371627,-0.021167470188410028,-0.009783889745339645,-0.014578109223837064,0.0239297448859833,0.0138086655584341,0.0528908448949915
2008-06-12,0.011219713908795505,0.008110354719145953,0.006774792556298319,-0.00852181618897221,-0.0041455000201518185,0.006649007159794473,0.006142331694333452,0.004228285327325834,0.0027397650681056053,0.0201271811179701,-0.0179728176243178,-0.0181422416590634
2008-06-13,0.010686414682242027,0.02457407254187804,-0.0007107796094050675,0.015676279170236534,0.009001214147845911,0.02002825121878393,0.018537912457374302,0.0018553232633851456,0.011519759231217291,-0.0133482349627066,-0.0004081950395495,-0.0839167808450305
2008-06-16,0.002450175019011276,-0.0031572224634738386,-0.010725824013171324,0.003235554462024063,0.0009681838456358149,0.00460497606977147,0.002334863519677419,-0.00914006260403324,-0.0022296436640506694,-0.0051703996834354,0.0019594596824271,-0.0109225177430493
2008-06-17,-0.004087396850352105,-0.010171478205006702,-0.0032402111527497124,-0.002587172185542961,0.005549425262140075,-0.00597321556005632,-0.010887011618475669,-0.003065179699234447,-0.003993447615656835,-0.0198979157750374,0.0177490656265919,0.0091721477423705
2008-06-18,-0.010703115879411654,-0.02229169124262942,-0.01124240859896641,-0.011398984329114624,-0.003857037568567572,-0.01309468560869953,-0.019213468170154475,-0.011321176646846051,-0.0077133715402281635,0.0157211483723169,0.011468770664291,0.0524580894262695
2008-06-19,0.003717737440510767,0.01266077331719865,0.003277005257059312,0.0013086633329489612,0.0012068913092807146,0.01223849146346674,0.011775965886068903,0.0032720225714533042,0.00498809947384891,-0.0138641709800607,-0.0279357669127393,-0.0247250000085102
2008-06-20,-0.017984442176457473,-0.029837391107724837,-0.011419344709336485,-0.014165608278024853,-0.011611618427271132,-0.02533120299273591,-0.02647559414361253,-0.013501842785349502,-0.013412108119295848,0.0247503671716737,0.0020216165194403,0.0604020986754189
2008-06-23,-0.009306493181348734,-0.017497338455092368,-0.003699308028187407,0.007307046891803646,0.011975969505215879,-0.006522618390846151,-0.015096032082597435,-0.006118462502106343,0.001787902857488969,-0.0211898113673377,0.0382908470162653,-0.0031570069128074
2008-06-24,-0.0012753367428580721,0.004065335323465959,0.003330048278121993,0.003632922535523762,-0.008294645763382225,-0.005497881003540354,-0.002479244101628329,-0.0008767509002202922,0.001785007754907794,0.0187216580527754,-0.0197967228473856,-0.0043516129702765
2008-06-25,0.008474607022282461,0.007409554976518009,0.02228410765598432,0.011147341861000325,0.011690474039028207,0.015456074512779439,0.017795178069881765,0.010161073498289356,0.008846771607565496,-0.0110142920938639,-0.0117818372593309,-0.054731434938036
2008-06-26,-0.01917033864304849,-0.023770272579625575,-0.030816849246974698,-0.020422079134310937,-0.03023456486545034,-0.03623121932010587,-0.031906385348449556,-0.021138964940631853,-0.018725587963108054,0.0418403425849789,0.0106116088845984,0.1227016307760953
2008-06-27,-0.013423405370593559,-0.01698152326095004,-0.010486960184004386,0.006634013790320982,-0.00852176862766822,-0.004006618989041819,-0.006142523769517874,-0.015609758854383076,0.0037730562516090174,-0.0026568949579128,0.0070534285071016,-0.0114869283165322
2008-06-30,-0.0013082649661008102,-0.004554391660687564,0.0071283279179075705,0.010849537826601304,0.024121439817512674,-0.011194049638759175,-0.009651341554245251,-0.0005426378062994157,0.008803369748152537,-0.0147154495117484,0.0180721938292711,0.0280841860633342
2008-07-01,-0.007007955196967334,-0.012721085102384023,-0.0011227721084458243,0.0,0.0051468457208865065,0.002948462564210638,0.0016455345860939203,0.000723804928089161,0.006632408860322935,0.0031412817994852,0.0034373622701228,-0.0049027049834931
2008-07-02,-0.01327482375779833,-0.011085437440572037,-0.001123014705781001,-0.006890894359614412,-0.0026925610282259073,-0.018008594352632936,-0.014537178014683598,-0.003260040658820181,-0.0038769424991246253,0.0453006609172876,-0.0164278365730913,0.0975343839845062
2008-07-03,-0.004464392390331734,0.008593064958758471,-0.000749226587808827,0.004271619691566406,-0.010347338456501558,-0.00018748542550432878,-0.0011130119258545997,0.004885592928933556,0.0003237431084574358,0.0248658823908572,-0.0195390352003062,-0.0320289797203195
2008-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001128559837854,0.001132298791782,0.0079106141958497
2008-07-07,0.011123724746450486,-0.011473335507633471,0.01007221438146773,-0.006579289835593897,-0.00995543988172703,0.0061647445748380355,-0.002601024021519216,-0.0032545853234516283,-0.004541181274006803,-0.0114602201880763,-0.0186226924337307,0.0466852082441779
2008-07-08,0.010125607917106485,0.02563300115603694,0.01290854965989778,0.026060286340180906,0.00523894435614741,0.008529681402617884,0.02335328038844682,0.01776961310795592,0.026625184134938844,-0.0232973101541294,-0.0309836583838747,-0.0978871235718828
2008-07-09,-0.03023814013872894,-0.021315443972852666,-0.009943171146647905,0.00481174846822709,0.011872645184164761,-0.03132045635347655,-0.021123286907461666,-0.007141823052289908,-0.00031609530498175043,0.0129885080189474,-0.0067359446005623,0.0858040118697178
2008-07-10,0.01256184975377835,-0.01775042604308337,0.007374646194097573,0.00542510187179852,0.0024558350687598246,0.01287201596333942,-0.012139299196954959,-0.002331702484173507,0.0034768222768953656,0.0158492181528066,0.033280554075402,0.0211305507736439
2008-07-11,-0.009406317790834898,-0.021053629452451796,-0.010710867032113963,-0.019280581489326317,-0.007632786750752109,-0.008120377909605472,-0.014573419989180544,-0.0039587635887272455,-0.009671062980602458,0.0193905374157969,0.0054146677442783,0.0790720709204608
2008-07-14,-0.007680308250623773,-0.0052394897736850205,0.0007424446001698784,0.006790537069629378,-0.006945049943827917,-0.011249569986216712,-0.005353416183859809,0.0014410764742657828,-0.0039903048688303445,-0.0102906595700357,0.0135674809498687,0.0480706659890208
2008-07-15,-0.0022701988727990324,0.0,-0.0018572584560868671,0.0048220834713587546,-0.006992397406547414,0.0028719700548915732,0.0005749224606139346,0.002876539130201258,0.013188014746769425,-0.0045612183029588,-0.0406718557363631,0.0164940931059383
2008-07-16,0.014440742451354472,0.03936500534546063,0.01256021860308456,0.007031320730031898,-0.019998467257503212,0.02062709016959679,0.0350120693361339,0.01461477678608355,0.00754841143808564,0.0020017832988177,-0.0429081686725842,-0.1152964703807325
2008-07-17,0.010251661066849922,0.004678539923759653,0.00183398723749673,0.009824158849592549,-0.015979125673020546,0.015241942295225066,0.01578325070732561,0.0014141431677413873,0.008114062928450915,-0.0228643624873668,-0.0169158825672396,-0.0024780006797405
2008-07-18,0.011025397593537942,0.030412620007332712,-0.016999793243510673,-0.00031539867210721016,0.0010383632417206245,-0.01711705279363988,-0.004745577478419764,-0.002830511522644202,-0.0031130068337439022,-0.0184124987770291,0.0116870400823559,-0.0384476197831238
2008-07-21,-0.019934018476090873,-0.017923581010308037,-0.002238631761441613,-0.017823577322868114,0.017494519448928395,-0.003759986565212637,-0.008082443408846557,-0.006042308161507692,-0.007825037427261676,-0.0021969127813455,0.022870184881266,-0.0451248301108004
2008-07-22,-0.00538345235258874,0.026248470529127405,0.01740443776745557,0.01371423532790345,-0.0033207202729730097,-0.0039632361782776715,0.02243197950699467,0.02081564130074249,0.009537989626052783,0.0050811187046174,-0.0469965974901817,-0.0905623021824012
2008-07-23,0.017833375208008234,0.019158505528405947,0.006951329507639351,0.004424740667072044,-0.024609656375670252,0.013150399498913206,0.009870206145881634,0.013353087689188465,0.0077513248803226555,-0.0052615043646041,-0.037926066318502,-0.0063292424722021
2008-07-24,-0.025963506618271855,-0.02157916946397641,-0.006216887333356343,-0.0009464946022538221,-0.0015746266605525657,-0.017129898717968522,-0.023488211103721138,-0.013353087689188591,-0.001236346338908733,0.008434169530371,0.0098626671923714,0.0845396446184516
2008-07-25,0.013961223713372228,-0.015705049316782262,-0.005518164067573145,0.005979391330297251,-0.01215658371076316,0.01432655289143365,-0.003662854842156292,-0.0013977090179770962,0.006011406066281278,-0.0164264028674242,-0.0008948127879437,-0.0246008517977465
2008-07-28,-0.021243832975244525,-0.023848386757762418,-0.008520097076081323,-0.008191530908322456,0.0023898074339556126,-0.019275028220908593,-0.0203897637431937,-0.009133040278668635,-0.008643446583159619,0.0060662469768535,0.0115603801659228,0.0525355414755114
2008-07-29,0.019900961167323067,0.03504138957049972,0.023167079886733926,0.010072035016698353,0.0013250326285910942,0.0187135607315497,0.028612969762530548,0.019221648954769896,0.004948470196010655,-0.0130892171987147,-0.0256242400020518,-0.0936601093533362
2008-07-30,0.006694892610687899,-0.0010440561544793655,0.011565186588582398,-0.00031306488529399767,0.01941386426676308,0.006160483541474789,0.005082211857679798,0.005523304075893174,-0.00015447989626274215,-0.0068374212522937,0.0513290926665899,-0.0445178006968712
2008-07-31,-0.005799660753286403,-0.00663723398878095,-0.01557159929232687,0.000939622302494767,-0.010709770104849282,-0.004476378302764047,-0.006357197692301628,-0.013341882232157876,0.005538768125160417,0.0045908790594468,-0.0317718306514621,0.0692901128676944
2008-08-01,-0.011248527021517716,-0.009862456859404792,-0.0018269490650825075,-0.00753995825362034,-0.029041523036159304,-0.006376631915329106,-0.004748963152765766,0.00156905120375086,-0.008474023835802038,0.0024196078141003,-0.0027724729586561,-0.0179481008228206
2008-08-04,0.004965225917712505,0.007406030155531479,0.009099468534215158,0.008478378119226474,-0.010872512784237667,-0.0037702347635329217,0.0036552304541414564,0.009705093162441144,0.01031311237079143,0.0066472587033401,-0.0428094562202534,0.0370614186473612
2008-08-05,0.01873322395922486,0.04365656344609026,0.01724154616931438,0.032002693877194927,0.008165375914868607,0.02572873638039156,0.040748901655630325,0.021667438964846422,0.02345947494991271,-0.0271545030830812,-0.0078369920866477,-0.1046906427949837
2008-08-06,0.014041432403675605,-0.00505777725210146,0.010627440375687844,0.003929708280052036,0.005406964930202172,0.01497972344636284,-0.002454856676308202,0.005218498988997746,0.004477809845053224,-0.0211592649286518,0.0149384671468411,-0.0521690551768566
2008-08-07,-0.0017441839139978434,-0.01980295236496165,-0.019569906721807917,-0.012140186538271827,-0.0008088445394629169,0.0016309450200620757,-0.02326753880961764,-0.013522901541416762,-0.01243768132849426,0.0152120256433608,-0.0068527212199201,0.0334190627120824
2008-08-08,0.019023617722436336,0.04648869354787744,0.020625869318887276,0.017255371568018398,0.002963227139611237,0.018296598554248207,0.03911739432855629,0.023878905104112166,0.022660592040340995,-0.0252872939277559,-0.0213942688377907,-0.0297075331640221
2008-08-11,0.0064037842350240445,0.030153140560534336,0.008761867017400522,0.0008993915748201616,0.010970257342742951,0.006731240180539762,0.02137018448961908,0.005634020578180824,0.003090477335521156,-0.0043036763549577,-0.0054171540090853,-0.0341069334666839
2008-08-12,0.0021251376289896998,-0.01318135854426719,0.006953692558630602,-0.0021011740863986234,-0.011777266585760561,0.0008823118455609996,-0.008493594584802117,0.0023105459816607408,-0.004565743924940888,-0.0151932682251701,0.0066339878485802,0.0417726564008823
2008-08-13,-0.0038290825265292487,-0.016313676080537944,-0.010099339632974972,0.0006012256289057822,0.0,-0.0005291714068066508,-0.012703919051559784,-0.004460932896686196,-0.0025128154474805876,-0.0057948123013221,0.0367396909899682,0.0138222104273504
2008-08-14,0.0076433545439190545,0.0150184268198965,0.004540132868332156,-0.0006012256289058503,-0.00865357145715246,0.006158108728912503,0.014578545009662389,0.002811077970145317,0.005313499944554236,0.0178380387286707,-0.027291592093096,-0.0598913465044178
2008-08-15,0.003799472955502783,0.011597591814072992,0.009708997832021761,0.00986728267063957,0.0035242812930898534,0.0005260754084264333,0.011343781415569762,0.006911062954682569,0.007479881907805573,0.0057845510565408,-0.0254432422981612,-0.044817383865167
2008-08-18,-0.012722591067389176,-0.017121408076697753,-0.004149791067379008,-0.008365894862583833,0.001352475208059438,-0.012880296470457464,-0.014413370849167644,-0.009225705758511376,-0.01013292388497824,0.0024382370018542,-0.0040968229643014,0.0597928183820587
2008-08-19,-0.017653596138064904,-0.018747820092729708,-0.013605168466228933,-0.004510556903205529,0.005391026520650019,-0.015029834478333223,-0.02123128380029312,-0.00914438508126287,-0.007853535392646467,-0.0151488270631028,0.0369484029194303,0.0115955290690283
2008-08-20,0.002169402385350481,-0.01236021069890718,0.00035110464282249687,-0.006348969535214551,0.003755986488033863,0.0030599241006827203,-0.004020762662025957,-0.0018392906852386722,-0.0029796260075563735,-0.0101816154830229,0.0222476438120751,-0.042425978829016
2008-08-21,-0.003908697975142401,0.008035033873001063,-0.010944447453515237,-0.00638984939334942,0.009594996775010066,-0.0003596153835511539,0.0005254670861080838,-0.004528409684893711,-0.0011944493449969817,0.0320389202936419,0.0197631882241909,-0.0343385337508922
2008-08-22,0.013828937334602841,0.023072996918635822,0.01794235739472302,0.016648922010254273,0.003970671681763921,0.013571823378934549,0.020276103592896517,0.011199465674423632,0.010550561910705141,-0.0338755052385797,-0.0317876443060825,-0.0588778318718765
2008-08-25,-0.012959016514885235,-0.028422426457654623,-0.016169292455904222,-0.016343570667001463,-0.010624161779293012,-0.017174014074239168,-0.020976552855343816,-0.014060754220158563,-0.014442632150198568,0.0078331877700515,0.0012411477230743,0.0983940247398298
2008-08-26,-0.00392072258381432,0.007680683023714949,-0.0039054172186466576,-0.0012217304328530681,0.010888497733493213,-0.004702425147242403,0.0019251538193313352,-0.004223485636186846,-0.0001497393239250855,-0.0090487241345306,0.0167308428217724,-0.0233871763745316
2008-08-27,0.009556940905035867,0.0029893960920682684,0.0046137210555475695,0.0015264415908784062,0.007106395301396088,0.007045254405816044,0.0038396916271251805,0.00354876727689858,-0.0015005388285752846,0.0033062335765949,0.0100855778266053,-0.0384315552143801
2008-08-28,0.006034552279227119,0.022951799670258014,0.0063538546906784545,0.005779786892071207,0.0015722424359987334,0.010030607057531879,0.020004019585033023,0.00823171375055687,0.008972078582877064,-0.0036381956163799,-0.0209116659069901,-0.0218260485740819
2008-08-29,-0.022599448381230243,-0.011410170195175328,-0.009901260977021644,-0.010979458585695094,-0.013975529760520295,-0.023623914111101044,-0.007884954181255063,-0.0099198672871312,-0.01032532062317543,0.0008649596792665,0.0033177080807878,0.054983015131833
2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146041148763,-5.8919903223173245e-05,-0.0002593136115157
2008-09-02,-0.0057306295120444295,0.01948121310551082,0.010956694732293637,-0.0018414117857138176,-0.012289098875882294,-0.016188881516662024,0.013333191646883208,0.008580705672343886,0.00045079838906034696,-0.0106911689689339,-0.0473782516607235,0.062626971780914
2008-09-03,-0.013351626820382432,0.005131845761941866,-0.007409288445950435,0.005820429604060252,-0.015987793048935158,-0.017775450391441426,0.004405761664006621,0.001506640911329933,0.0013525415872084328,0.0010943062185717,-0.006884675523659,-0.0207777754286354
2008-09-04,-0.03650032651541836,-0.033835633851713134,-0.006394053491661929,-0.0222371004466146,-0.012644565441737709,-0.0314502795009772,-0.024472735012456778,-0.016529315959179884,-0.0253949317176143,-0.0028720629674179,-0.0057191274299442,0.1168710683550668
2008-09-05,0.0,0.001983691613909735,0.009223436795296532,-0.005323173976527685,-0.021247485712804444,-0.0035128185671288786,0.0010388866769575726,0.01032073133862798,-0.005250491729741147,-0.0168619167394603,-0.0084099006716692,-0.0295225854684711
2008-09-08,0.01200929039320877,0.04425040037085354,0.02096506866664548,0.016503098931258627,0.02483706592739989,0.004097006176524393,0.030509445087502893,0.020657415455761764,0.018712498329629918,-0.0005802265032,-0.0085612179197413,-0.0112990279432567
2008-09-09,-0.017601521132064826,-0.019139033597738116,-0.0052002838224599265,-0.008684353982821321,-0.03192629101581156,-0.02085450705050029,-0.020693021516279258,-0.007614009813381662,-0.015620289655395402,0.0197754102865463,-0.053819465510314,0.1226237433048138
2008-09-10,-0.00468372784766181,-0.01035965623516339,0.006926884682102779,-0.0040582710555101655,0.011037128347336745,0.005946303195292033,-0.0003429722721350545,0.0013286006561072322,0.0021582830555066084,-0.0419182126840759,0.0351184464973194,-0.0238202990856907
2008-09-11,0.016298966577234848,0.015178864912305674,0.004134587769438003,0.004058271055510156,0.007850230697819184,0.012178563222043052,0.01277622300448192,0.013349753228558199,0.014525234627282205,-0.0242143885899787,0.0148032468629135,0.0042974195350739
2008-09-12,0.004608180887166961,0.0,0.0020597601205094747,0.009302285530862429,0.01853656026445977,0.0015606707131987972,-0.007816698015042346,0.0032686969219174094,-0.002888235795677465,-0.0273244834813047,0.041763880346595,0.0589749923519275
2008-09-15,-0.04948023366954562,-0.03423332155498976,-0.012079262054047003,-0.02817095602232619,-0.03543377793540327,-0.036728644691700556,-0.023822587478367813,-0.017947050806582772,-0.018126624309958917,0.0182255137772166,-0.0471951507435259,0.2230204376828175
2008-09-16,0.01866526680574303,0.006611698373694139,0.0,-0.0015885988823123242,-0.01516706134526183,0.0018182449121540588,0.001570901629134202,0.005468030036199539,-0.0010856322806528378,-0.0852182005874941,0.0388891827071132,-0.0170296585899513
2008-09-17,-0.05707520304749586,-0.0403412705783096,-0.0364187474329271,-0.01602602138255735,-0.0496551713420214,-0.045213392915590615,-0.04276452729467702,-0.033947435659899744,-0.03345211028304958,0.0708226857041007,0.0079730082458057,0.2000589311650293
2008-09-18,0.0417854360744084,0.025403395426229335,0.006460825796292644,0.012841395981163324,0.036010453155668934,0.03302763326655921,0.03171454039080938,0.023649634981775636,0.01938743222612923,-0.0165662153242437,0.0212884267803753,-0.0557070722760119
2008-09-19,0.007268969410277993,0.013501265472773206,-0.002199994097958543,0.010898943716611318,0.031637825770389816,0.02979316498188209,0.008430158289670444,0.04855200134585913,0.013599113224862687,-0.0041679927393114,0.0651553438860998,-0.0081474449090552
2008-09-22,-0.02624081231131037,-0.04192657868913967,-0.005429532122584976,-0.024058931282326387,-0.025171066634618447,-0.03470874844037952,-0.04397512526786189,-0.06640642793079125,-0.02786472189111369,0.0737151900596638,-0.0071451034415457,0.0725292979798467
