,XLE,XLB,XLI,XLF,XME,VAW,VIS,VFH,IYM,IYJ,supply,demand,risk
2010-07-08,0.014043697154127512,0.016304509127394798,0.012775249182248326,0.0077170095894562064,0.01097728422034344,0.015791634411892082,0.013057132510156198,0.008601395228847307,0.016126708793145962,0.013129612833073213,0.0074101351724308,0.0064321640808123,-0.0520499168919287
2010-07-09,0.0051435211145459065,0.023640203609344553,0.009824930061974825,0.013879339413163255,0.028153159160067005,0.023229022694274886,0.009871146336354539,0.01597346119639951,0.021627562932165945,0.008657517165665507,0.0070093947208821,-0.000790284326925,-0.0405589917674189
2010-07-12,-0.002664125848033594,-0.013249407691526405,-0.005251475093504663,0.0013774399293252177,-0.03172895447296445,-0.013365873841803856,-0.007394278491145528,-0.0003373558393743416,-0.017193913930034478,-0.005261002101429911,-0.0107585098372355,-0.0078298131966602,-0.0352826531348586
2010-07-13,0.011933540976798048,0.02665037695645745,0.017397905668620636,0.02447415745276753,0.017130135288102546,0.023932025934784093,0.0223928509952848,0.02596620730155243,0.020666528293718622,0.02069625649572006,0.0216159866550071,0.0107010589566437,-0.0083061075735134
2010-07-14,-0.0011308751613191511,-0.003251963799853826,0.002067563923540439,-0.00741498636524764,0.000622041476763855,-0.0015469324618959158,0.0009299609392645691,-0.007917499372039578,-0.0038207222119119367,0.0014749491582102666,0.0025052023316175,-0.0009324847767382,0.0015005586625772
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009767260884736,-0.0010928558403775,0.0004126884464608
2010-07-16,-0.02519654216464657,-0.0287477409777851,-0.03431721952169013,-0.044974398070015686,-0.04314526027505957,-0.031609028319593814,-0.036732988364571624,-0.045054483980598824,-0.036864242724110034,-0.0354468465999306,-0.0012743775342447,-0.0189268644330464,0.0353872599394087
2010-07-19,0.0063588281814723905,0.0010049320297358445,0.005683827365140942,-0.0007084162588621087,-0.0015142342872580437,0.002234598489425674,0.005193936430161075,0.0010389565474380937,0.0009023399078273842,0.00722890345022841,-0.0008877358359654,0.0042705767283275,-0.0141786633580566
2010-07-20,0.022601034846849756,0.029695135641213254,0.015465772733463942,0.010567534629951794,0.043209151878029234,0.029064584500200996,0.01730918171361749,0.011357842030988744,0.030552946181093416,0.01560872575383337,-0.0062507648590956,0.0100652480826059,-0.0858322564270332
2010-07-21,-0.016473365802796926,-0.0032559410934651515,-0.0024443694516902764,-0.016249271688199198,-0.005195914628362841,-0.005434052042763922,-0.0035894470436320528,-0.018304544696801484,-0.0029784304209735774,-0.004676023622284416,-0.0005331603469435,-0.0079573906395807,0.0585475672862554
2010-07-22,0.02190484740428372,0.021297917882257437,0.030305352140063503,0.02878430648434397,0.04362678660814922,0.025668056850492036,0.0303819344031325,0.029534921530370416,0.03245582706149071,0.02937359884259764,0.0170309193721986,0.0154843813966857,-0.043881187765425
2010-07-23,0.004472150163845645,0.02179141046305087,0.019815862419750457,0.007583470993315227,0.022095993698930654,0.021913015373360704,0.0205328421966928,0.008760067301181854,0.018845907890274627,0.018934383495757587,-0.0062540982047037,-0.0035584826574011,-0.0549410497558818
2010-07-26,0.00870121617521268,0.005918124401201329,0.016164361722123804,0.01364254402537769,0.008161772319310203,0.006068067436714961,0.017649204493305065,0.017952533242167036,0.006811720373281656,0.016301234052190142,-0.0044311394165868,0.0025385302727827,-0.0421201397437551
2010-07-27,-0.0048040890090468285,-0.00810734519085767,-0.006895984013498414,0.002706732454118454,-0.03666186154641434,-0.007702426333485673,-0.00816209862460797,0.000988232289387804,-0.01065267133820213,-0.00847176264214937,-0.0143435105709169,-0.003621455516401,0.0082542260453047
2010-07-28,-0.002225053067835753,-0.0031356295030246033,-0.0026392582731796675,-0.008822461682325596,-0.01029130674947798,-0.007612648557682521,-0.005896397700316022,-0.008594911667026191,-0.0058740144606986965,-0.004974954396558445,-0.0002392488870286,0.0029632005899067,0.0357314235504972
2010-07-29,0.0014838020060161568,-0.000942908575789332,-0.0033089405926079547,0.0034023834589264803,0.0032401544291258966,0.0017961354358530842,-0.0008966201596631127,0.0013267603833453142,0.0018494253422714814,-0.003032868047749042,0.0192324931385492,0.0001031812900048,-0.0093241480274734
2010-07-30,-0.0020410442882901263,0.006267758868470334,0.003969450308678695,-0.000679593137587029,0.008656237313495723,0.0052213813182109756,0.0030448209245537957,0.0006633669233699269,0.006865325276109263,0.003032868047749102,0.0102255658461784,-0.0065548245284292,-0.0308168115553648
2010-08-02,0.034322998663981585,0.026511906912765452,0.01961469841287057,0.024841941016813945,0.03408862503588889,0.02497954843121076,0.018602646561769284,0.022929220529206082,0.029106714445058107,0.016605001783357175,0.0097852349554397,0.0238530166950358,-0.0716584005149097
2010-08-03,-0.00035938855525833685,-0.018422301494715493,-0.005193110046911232,-0.01133737166100108,-0.007193620801928302,-0.01594429383208761,-0.006692351001736041,-0.009763158990694744,-0.015352506270076702,-0.005797952667540195,0.022630620190533,0.0020615560980134,0.0167456427469199
2010-08-04,0.0076901787042367225,0.009253816344124862,0.008747890531709572,0.004015846121856746,0.016065600917485753,0.009392425352679225,0.0077448847414860016,0.00359102079043778,0.011780463105676335,0.008946456456746233,-0.0106370059450881,0.0038230611718156,-0.026376904353258
2010-08-05,0.003201688327627052,0.002146757844356699,0.000645205912190918,-0.004015846121856672,-0.004426241786264579,0.0021886803822764368,-0.001227908822071029,-0.0058823439074069525,0.0001627164401947944,-0.0012232178879594637,-0.0090497662392349,0.0012217200265443,-0.0134347455736172
2010-08-06,-0.011969337723587629,-0.004606119228475105,-0.005495265524368578,-0.008757400564857007,0.013029797927569373,-0.0030653925656758145,-0.007931890600140273,-0.006906927147652125,-0.0006507000366225364,-0.005083570645895698,-0.0080038433306753,-0.015561429815933,-0.024489130719888
2010-08-09,0.004124953609735381,0.00613681655950387,0.005173041456573585,0.005398135699934038,-0.004770921951894217,0.005249073477308124,0.008809049769344024,0.006579227170584398,0.005517823613727217,0.007004994645038442,0.0070305176392842,0.0054999424968215,0.0095743190797523
2010-08-10,-0.008267788104042233,-0.01076441385733808,-0.006795079160824556,-0.008786684388412423,-0.018338214299544544,-0.011114212841781382,-0.009694229268186664,-0.010547038444474247,-0.012048626642420651,-0.010173613678594082,-0.0110789072508358,-0.0076998676023345,0.0040375101155938
2010-08-11,-0.030230023704147454,-0.03428537812790012,-0.03805279122952783,-0.035940093298657376,-0.04931707979070196,-0.03349642250740996,-0.03845553802267204,-0.034381915514966034,-0.034664169105701914,-0.03662877459628604,-0.0058991450380207,-0.0124918129686028,0.1218063715229543
2010-08-12,-0.005970019762952239,0.00637946625843406,-0.007107612937488984,-0.007062435385245667,0.004493358454334951,0.00440067635191828,-0.007946335314444743,-0.007227851080198701,0.00389272743556378,-0.008079539928593631,-0.0236725856124239,-0.0031455893994498,0.0195128170854639
2010-08-13,-0.0016851853176739827,-0.004781075907585553,-0.001360065912426801,-0.002838846059063065,-0.009622690982286231,-0.0053132484951006935,-0.0033451527843240533,-0.004500474091436736,-0.005080517742212528,-0.0033243575864348634,-0.0048713039439189,0.0021317844429451,0.0263281807411686
2010-08-16,-0.00018795578669792524,0.004463143005230317,-0.002042666684409115,-0.002846818194711022,0.012673893077908263,0.00455569952799227,0.00018639952084761538,-0.0006944110929874954,0.004911337994815395,-0.0005545905760744162,-0.0032619877262575,0.0001295627174028,0.0023216662550489
2010-08-17,0.01654759946812234,0.023264356734629607,0.017233392182240143,0.0078099312998508325,0.027646353745505916,0.025136080906630387,0.018805444350457518,0.009331557224088642,0.024367133162038045,0.0194286745221515,0.0171124226988033,0.0072301871219949,-0.0637647507612426
2010-08-18,-0.009634820120206179,0.003721694926981093,0.0036779795116815917,0.004233850306839989,0.010613195773826642,0.0033929908036672133,0.0021896179158427138,0.00240486743250876,0.003620592627240726,0.0016323975946680102,0.0010576187335349,-0.0081139721969529,0.0105794513141708
2010-08-19,-0.016330764316100706,-0.02317642283615715,-0.021593448130288385,-0.023513463730728927,-0.016161153780087107,-0.022787876102518204,-0.022299153561751318,-0.023260222960095365,-0.021252888897082815,-0.020691081484547368,-0.0053135544457151,-0.0056542849660021,0.07336902433701
2010-08-20,-0.012377839756515003,-0.0022203024292735234,-0.005128936410225786,-0.002888261488451929,-0.010787424519224967,-0.003470876905824823,-0.004295134239015731,-0.002462263077926071,-0.006565657144798821,-0.005007844423613029,-0.0035091273415992,-0.0167431766836649,-0.0297955268294828
2010-08-23,0.0003831324236005694,-0.011177339503699755,-0.011030743893710431,-0.006528999045438766,-0.024602194714378495,-0.010943891685977905,-0.013187934089363388,-0.007067075005241567,-0.010357720895960045,-0.011219018748920062,-0.009114252776686,0.0017780620839892,0.0097089641098635
2010-08-24,-0.01563533766538536,-0.02339264041827939,-0.02066290166084695,-0.016880931056459488,-0.03115111667003407,-0.02194154926606345,-0.019533113186227465,-0.016086159684517844,-0.026635930823969187,-0.019175479294970446,-0.0073329083991087,-0.0052903018344869,0.0711020716265442
2010-08-25,-0.003117863292081301,0.0029544847091514475,-0.0017704690147110052,0.0029562308299374875,0.0029684708755590775,0.0034310074452932383,0.0015458737486737256,0.005749337399314367,0.0015764373664990457,0.0021065617816656283,0.018183478142033,-0.0059722619403061,-0.0194349356778691
2010-08-26,-0.009018110356442975,-0.0013124317440485482,-0.0014186895346093246,-0.00815092945874392,-0.011927728085370118,0.0,-0.004839278702307171,-0.00935959044752898,-0.0010509150669237382,-0.004216677366465639,0.0267098855782574,-0.0046343313118585,0.0302133211124902
2010-08-27,0.025662717159325648,0.02942811915926723,0.020031947784695546,0.021347996026792583,0.03722431946892309,0.02824438561539626,0.023016051792694524,0.022175656860046543,0.03206647339029199,0.020909113002663376,0.0056716298633582,0.0102060635529703,-0.1058620846169314
2010-08-30,-0.014694711406316755,-0.015090719458794108,-0.015428076500157673,-0.02134799602679258,-0.019806633034941287,-0.015558872125565731,-0.01740463854896439,-0.020368948037159686,-0.01573238993149496,-0.016501141799611478,0.0072566002113206,0.0004178399737316,0.103792874030574
2010-08-31,-0.002731497166927061,0.004196957442449823,-0.0038942299886678285,0.00888913517260777,0.018773988468507814,0.005060375272306055,-0.0027051298404335844,0.006836287615118959,0.011140594522939513,-0.00344836497770452,-0.0225393201199576,-0.008218711768497,-0.0374966415527682
2010-09-01,0.036626465393960896,0.029521228721780365,0.038961016138723825,0.03763096908097494,0.039705356441800864,0.030873535626118175,0.038334650207653656,0.03764676997387598,0.0336857414294126,0.03673745177075834,-0.0020933234618232,0.0242500353887158,-0.0847334869118293
2010-09-02,0.008250358213922806,0.011815945895899488,0.012544852297802396,0.009894064869111121,0.012630999687886937,0.012087422682378553,0.013868081728219147,0.008595305281399929,0.010002179815949997,0.014872326755691417,0.0026150664398688,0.0030778721417742,-0.0353345553484531
2010-09-03,0.012064961052545897,0.011678362115495998,0.015047812632295682,0.020877597114919502,0.010728800377709834,0.011798248413737075,0.014582027831493385,0.01999801345507323,0.011840836312279649,0.015372807015117364,-0.0094105236833725,-0.0013830716028917,-0.0920872052901859
2010-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005775319553633,-0.0020442640840776,-0.0138757206561372
2010-09-07,-0.015057457330907928,-0.009825194420060237,-0.009336113231981694,-0.02298968362568679,-0.0021364249534068223,-0.00901813309940727,-0.010916647991928615,-0.022054030509118555,-0.008419995796088993,-0.011008261321510861,0.0222258270300483,-0.0007921660696163,0.097982716012826
2010-09-08,0.008579140965499976,0.007684184445621477,0.01033152485531497,0.00981752842219056,0.009674849700408059,0.0061180710248454305,0.010011610643235594,0.00989981145979211,0.008258509127596564,0.009031631149963984,3.760064717334144e-06,0.0048451467544116,-0.0254598464288882
2010-09-09,0.0020404315978844426,-0.003373895579429597,-0.0009954116233333548,0.012483091918387588,-0.014548062921345238,-0.0020354694294796283,0.0010863298532325597,0.00912944166864875,-0.007120662494645562,0.0019766301715469746,-0.0096665118407772,-0.0013256309690611,-0.0229460314595856
2010-09-10,0.010324785670194915,0.008260672530017166,0.00892123369178436,0.0013774399293252177,0.011075933913331908,0.005369830902877734,0.006851636732672215,0.0016818040245409967,0.005991538019834755,0.006261721217971351,0.0025548841810781,0.0042258786511382,-0.041681942196743
2010-09-13,0.008037843298814384,0.016019677834007803,0.009820325290113523,0.021110580164454388,0.012672988263217793,0.016935272249129215,0.012322869734818206,0.021605959085413254,0.017444307747016517,0.012759082875286203,0.0065438575301362,0.0016367066805317,-0.0437579558854083
2010-09-14,-0.0034625906143352274,-0.001800490496788229,-0.002935728173711121,-0.008798577867890267,-0.0030574065124480657,-0.0005695474823840496,-0.002310398006632189,-0.008918267633889396,-0.0006347175002006099,-0.0037045338548246996,0.0041839895785676,-0.0025445784809623,0.0064456663505547
2010-09-15,-0.0020106847154770487,-0.0018040563914150005,0.0,0.0033929389068676373,-0.005373985594259503,-0.0007121577263183109,0.001244796105622,0.004304053258309332,-0.0011118646598936178,0.0015890333378579,-0.0020555727467071,0.0004685023714079,0.0171450465029775
2010-09-16,-0.004584019754056155,0.004803471367456812,-0.001307797509620875,-0.0027133457692806898,0.01166938041859713,0.004549269955789953,-0.003203464092085662,-0.003972353560902015,0.009018319723580095,-0.0017654928431401762,-0.001174380542674,-0.0078330508240801,-0.0221377682601527
2010-09-17,-0.005016259838073007,0.00018314697144289485,0.009326816250223142,-0.005256966721209594,-0.01425777604136988,-0.00014180277186066114,0.008519899413873905,-0.0036554546715103727,-0.00031504830438153675,0.007572343736576255,0.0002298599587598,-0.0039464394457374,0.0074797283431521
2010-09-20,0.016745087362713906,0.0063957114447947385,0.014872235769904091,0.018984010595330194,0.009234343044199652,0.00763148347958904,0.01595524768195882,0.020755658226835876,0.01112403182693166,0.015493419693636877,0.0025003718975419,0.012704848407901,-0.0275642537506051
2010-09-21,0.000729618043509084,-0.004564187514916602,0.0019235814571625996,-0.009447165418600273,-0.0024927344192726825,-0.005222640742946529,0.001564412752068056,-0.009500721237177115,-0.0035895866375589775,0.0010357766098892363,-0.0128713598816916,0.0055330684359945,0.0330874991918431
2010-09-22,-0.00732082255251755,0.0024367466417646315,-0.005138012507108249,-0.016404435219689845,0.008982191266323235,0.00169671799268183,-0.006446661395916177,-0.016595090951472134,0.004056973406358501,-0.0058846591953904855,-0.000529097157483,-0.0065790906491251,0.0052319203894854
2010-09-23,-0.006264509419370892,-0.009475799956229086,-0.014920395071647679,-0.019486159409987575,-0.012636201056262009,-0.01008144750164431,-0.016034050532862654,-0.018578717513386165,-0.00814370681000976,-0.013640168778329773,0.0050811442220199,0.0021019313543818,0.0575320492242771
2010-09-24,0.021395514753229684,0.02427285275099774,0.02708074571467757,0.026353749452947554,0.028491570638396368,0.0243896434186997,0.028540650439338955,0.02660902879367545,0.022742201169688073,0.0260616504770976,-0.0034009460249366,0.0081096516819223,-0.0909813567927226
2010-09-27,-0.0038065439028516636,-0.005711480557777795,-0.006381777397762984,-0.011011493304203724,-0.0035642109748518533,-0.0043270183901310405,-0.006233706385548832,-0.010046719307577483,-0.002930597714213671,-0.006408769654283398,-0.0018562153939977,0.0009947742141958,0.0330736623228554
2010-09-28,0.007058254672959723,0.0,0.005427099262352504,0.002073726394609311,0.0063694524863781654,0.0029330219449709223,0.007096599810201059,0.0036952551184546737,0.006006183119629559,0.006236010255357914,-0.0034506274083677,0.0072953108042093,0.0017714071146941
2010-09-29,0.010583726870781743,-0.007869461325934963,-0.0003186160290814955,-0.007625172237003617,0.004843668334205632,-0.0077003187792154554,-0.001035528245956459,-0.006054149049235356,-0.004616587614402583,0.0,0.0171268340507018,0.0146113273752764,0.0277656297923592
2010-09-30,0.0003573622900766585,-0.003958036793057147,-0.0038285913985186236,-0.0013928778078975699,-0.006151778394071686,-0.003519610716346285,-0.0022468023281094923,-0.0006750679652785522,-0.0037094003545066613,-0.002420252101536121,0.0180911332493023,0.0033966303687297,0.020994856390955
2010-10-01,0.01328959617027384,0.01303261663327087,0.0009584021447397879,0.010398431905755966,0.018893135225336928,0.011080500146103662,0.001210367073282942,0.0077347747614718585,0.014906551103675109,0.0025930115004615226,0.0090222794343519,0.0061645514808056,-0.0487243695286513
2010-10-04,-0.012576482974312323,-0.016087877188884655,-0.01059548168843279,-0.006920081942571156,-0.02621216314394839,-0.014046878438763335,-0.012171705326534351,-0.005374464292601158,-0.016610515482958485,-0.011634926689509117,0.0026031331143885,-0.0062800998980231,0.0433275321396476
2010-10-05,0.023256823653621857,0.02776289128231329,0.026438468745923257,0.022657968644989628,0.027129035044648482,0.027073706617102407,0.026415071329298045,0.02099714927160583,0.028889993828606454,0.024841799889107702,0.0035924998046969,0.0121881278188162,-0.0757686919179552
2010-10-06,0.008842951640609597,0.009478855275418452,0.005955532233893608,-0.0006789667371319399,0.015101082342909864,0.006860764599769752,0.006114944985835517,-0.000989877054116451,0.009447108365431056,0.00442012897868862,-0.0033947743508267,0.0063671813866876,-0.0168337122629966
2010-10-07,-0.005018970146202591,-0.010074354793391662,-0.002189740677354452,-0.004084768753326939,-0.018222141728179393,-0.007273545079305331,-0.0005081665804502243,-0.003306570445757191,-0.008543493169739924,-0.0003391182574043334,-0.0153788100158175,-0.005291339887503,-0.0017239854508796
2010-10-08,0.012414089903208421,0.019463901652569175,0.008420107415383944,0.00272503225279402,0.034875429035409904,0.019099926279184557,0.009275522302577253,0.0019853225081270034,0.022034187815125464,0.007606720166352686,-0.0006315130828018,0.0059116738830354,-0.0444510671026631
2010-10-11,0.0027377992963057403,-0.0017539702597918596,-0.0027987799361014563,-0.0013615879015868842,0.0010651350526492075,0.00013507716660749686,-0.0023525883200999713,0.0,-0.00014697192840671186,-0.0011792420708940819,-0.0025937358789375,-0.0112029698809488,-0.0954696542065394
2010-10-12,-0.001539243835248579,0.002629992123764608,-0.000623278171089501,0.011514000578745184,-0.0026646338859768253,0.0018897779525012788,0.0006727446090683199,0.01019565669700065,0.0007360334802741634,0.0005057264796911206,-0.0008453316777008,-0.0038128608816791,-0.0154487291664013
2010-10-13,0.012078097855225593,0.015921335859039088,0.016380988028750786,0.0006728179881611484,0.01815522625639388,0.017115012805009946,0.014191717084248134,0.0029407773345269707,0.015334593451866755,0.01355752012768854,0.0047743839829212,0.0112871228943528,-0.0052808117797788
2010-10-14,-0.0015229887529055383,-0.009522546188291861,-0.0058413083407558375,-0.017651258793129617,-0.009476963526906662,-0.008788447886450751,-0.004819384375914559,-0.015453256099217407,-0.008587642721195398,-0.0041647852518467005,-0.0009922753052484,0.0029458902033168,0.0307929650001684
2010-10-15,0.0027060633662513126,0.002895230537261058,-0.006186432937265482,-0.017271587242699303,-0.008500182352818594,0.0032046879371894622,-0.007356729342784959,-0.014350391644450518,-0.000731445934141054,-0.00586025792444547,-0.0252295797552646,-0.0046024687260254,-0.0499797695926329
2010-10-18,0.0026985492859616404,0.004327413076725954,-0.0006208787029500348,0.022054537665863475,0.02615330607667039,0.002529683529627921,0.002179492600111166,0.0206260731946659,0.0039419753836817525,0.0018455428458344855,0.0213227115779531,0.0017759994466461,-0.0061795874627483
2010-10-19,-0.020075526295233976,-0.025952914299558556,-0.013439936288338082,-0.013727181193028576,-0.0608955343935992,-0.022185484548734914,-0.015695403127947795,-0.011924513027618606,-0.028824654150155424,-0.015030125394809789,-0.0264807397211234,-0.0099743689459764,0.0694202627515036
2010-10-20,0.012806563716609183,0.02046848970029056,0.014060814991288199,0.009628460481660562,0.025810165869942007,0.020322050242552424,0.01569540312794786,0.010936351888309796,0.022979606335758563,0.0131845825489753,0.0222047913888693,0.0065940249004518,-0.0424621964046547
2010-10-21,-0.0005094109555682043,-0.00028948092611754404,0.008035141599087166,0.0,-0.017010453982163574,-0.0013333455200172913,0.006841663189222349,-0.0023098561624033762,-0.0008798389383125728,0.00636115851563203,-0.0198988429634235,-0.0050379321840208,-0.0309160914260867
2010-10-22,0.006598489083840782,-0.0072643170960145585,-0.0003082560253654346,-0.0006842297117963509,-0.003108138822563114,-0.00548429970912965,0.0006650756803726803,0.0009901886248148317,-0.0060328328416780035,0.0010004333837940788,0.0098957861361975,0.0019314862729679,-0.0318607608935319
2010-10-25,0.002694459716429805,0.021351025473139027,0.0033810372649153487,-0.0034307254953254086,0.019400781710894384,0.01794651843027405,0.003649671881071587,-0.0036363533137551605,0.017989390438241385,0.004158703474797786,0.0035635717570339,0.0096349178874961,0.0477434829240573
2010-10-26,0.0020161172999916977,-0.006012900277434103,-0.004613458163816871,0.001373745126419961,-0.0014375918552494247,-0.0022421553408538504,-0.0028190487560307105,0.0013237004922323282,-0.00014452690123963275,-0.0029925128966758704,-0.0004566124873525,0.004352486336602,0.0161686867766473
2010-10-27,-0.004204621091183023,-0.009232270075376647,-0.007425653318358784,0.000685954561754481,-0.006314122238972373,-0.0072891803088585986,-0.006163252805949314,0.0006616220158947552,-0.01151912664729752,-0.006514779502348361,-0.002591929435436,-0.000813895929097,0.0234013874209558
2010-10-28,-0.0021936213450271112,0.00057909846682502,-0.0021761253928994613,0.0,0.0023502457406003635,-0.0026639374441060075,-0.0026766537746927914,-0.0019853225081269237,-0.00029290404802619356,-0.0026849054597541467,0.0057983412525075,-0.0008042765635793,0.0096735542735591
2010-10-29,0.0006756195146028925,0.008078691670349013,0.0015548247713845745,-0.0013726968519655667,0.01077383368425831,0.008896357265944514,0.002175603284158879,0.0,0.00687072997845227,0.0030202057260606185,-0.0061944843121937,0.0031671532587552,0.0172321497114956
2010-11-01,0.0011808671739396088,-0.0005745866322453933,0.0,0.0,0.006409420420701716,-0.0002642482367690331,-0.0008362600101203706,-0.0013261424849026447,0.002183149007511887,0.0,0.0157478568744884,0.0058789182300188,0.0323669149256267
2010-11-02,0.010899529786076551,0.010297470913070365,0.009587630864140736,0.002743722659116432,0.012345293074971743,0.009998267189405625,0.009822883590282357,0.003972307173842942,0.008395759058909893,0.008674129848281443,0.0014408760669153,0.0098917685234794,-0.0067669057431973
2010-11-03,0.0021663686011007873,-0.0028500718073862503,0.001537377177159244,0.009543341753632832,-0.0029840871360035793,-0.0022272948661498804,0.0024817356070874425,0.008225077857642964,-0.002887113975778195,0.001493456426295022,0.0127831212236741,-0.0115791027296049,-0.094125857215894
2010-11-04,0.03129064448155304,0.032292735049908185,0.02098312622506423,0.03270222547838294,0.0443600244135454,0.0318918360139691,0.02158031452816273,0.03223979074766071,0.03271014911446164,0.02246578589938161,-0.0029486153384508,0.0225960796404311,-0.0594880059823329
2010-11-05,0.004987450512910369,0.0035856868412955547,0.006000441662003948,0.022720935301496256,0.020640040104160488,0.0031719273040714644,0.006287571141461428,0.018856890857432623,0.007944162932169617,0.005336519124450302,-0.0016353186026593,0.0015998011680428,-0.0230899700977113
2010-11-08,0.0030444519786834512,0.002475079898211604,-0.004196578596604251,-0.007732367729003192,0.019414662370023466,0.0045500686017008575,-0.0037033620969624797,-0.0065593014877943475,0.006227243271855491,-0.0025843219990682774,0.0020519602308332,0.0019121489523345,-0.0076245082847674
2010-11-09,-0.0019219340120774702,-0.017734478710956365,-0.009052566644866679,-0.01893597806204098,-0.03485473448967662,-0.016913638532884606,-0.009237447052069025,-0.0205803967298397,-0.019361647428369412,-0.008281151433938136,-0.0009651238031769,0.0030219555435529,0.0340543234307718
2010-11-10,0.012743039459957844,0.005019952248889672,-0.000303430571528623,0.011144056373081489,0.022171799353808648,0.00651938017873622,0.0006512682309165272,0.01239850266511628,0.00910087368393579,0.0009779837077661523,-0.0011933863502539,0.007415131045354,-0.0363971322451815
2010-11-11,0.011018673647939688,0.010239446563855135,-0.005777745927535169,-0.009826520779106798,0.01735807626488859,0.0077425152737089315,-0.004403192905594179,-0.008885737948773047,0.010812353659208438,-0.004407760793828444,-0.0099354670512695,0.0114222174976136,0.0029151893774787
2010-11-12,-0.014824355042368766,-0.022554037458673317,-0.01165622476531315,-0.016595345081854073,-0.03668963524100122,-0.023280622541017176,-0.01365688745300235,-0.015419264362391522,-0.024989034411842283,-0.012347238283197639,-0.0199394565185282,-0.0009084069911563,0.0955861104773501
2010-11-15,-0.005097176787171054,-0.007916520377140902,0.0030805102651021796,0.004674766729089462,-0.006023752845980513,-0.007273691270520349,0.004297863935085083,0.002263295496552896,-0.007235901788918104,0.0028124489772572187,0.0086458565821937,-0.0074678898690647,-0.0161160310222785
2010-11-16,-0.018860988959086587,-0.021808495419506108,-0.01612434639246731,-0.01679603562204461,-0.03431835882042043,-0.021477531302111844,-0.015795207093300265,-0.018253483694752486,-0.024941995040274043,-0.015648891600460714,-0.0122395488942056,-0.0023653317785707,0.113279593303971
2010-11-17,0.004060365905031003,-0.0002906040076209629,0.0006251471239331203,-0.00679808248661662,0.004851446262745659,0.00026618372565356813,0.0006701203224789048,-0.004615825525715029,0.002333117855038793,0.0010062797313895623,-0.019355796043159,0.0002495152090333,-0.0259882994275371
2010-11-18,0.021802749002322732,0.018687130837390303,0.0201025146947398,0.013550262918113311,0.027114327667090203,0.019907094913925935,0.018090045679324332,0.012806043975574905,0.022608877185235066,0.017117050954925193,0.0092595413766303,0.001069241883427,-0.1420572677082412
2010-11-19,0.008369377343722078,0.007943104131829252,0.003057043826897819,0.0,0.02574212990603351,0.006634927561647179,0.004759125279825817,0.0,0.010904667628361868,0.004439073516511495,-0.0131219373300474,0.0018019853023914,-0.0448953933381292
2010-11-22,-0.0031501180081936753,0.002539966397501885,-0.002138964423892419,-0.014915253647917435,0.011412190958863765,0.004786403643353959,-0.002294931716274753,-0.011815186093897432,0.002391156597942602,-0.0008203042495913499,-0.0022990993851982,-0.0018272466683181,0.0092156214997174
2010-11-23,-0.019755344641409545,-0.01935177846842229,-0.013860876709813955,-0.01583529943002286,-0.01898262470466937,-0.016132003930326436,-0.012547627769087008,-0.014632807924888318,-0.01886448839860062,-0.012556319891387483,0.0030452191701564,-0.0038117310784013,0.109492066628782
2010-11-24,0.01786071750411439,0.019070324826080585,0.022390031363990738,0.015151841932463361,0.013781922161207853,0.017808017653919716,0.022018432976162655,0.01595248332141661,0.019145606109380285,0.020894257469728138,0.0188994666383729,0.0106253411772797,-0.0494746657791806
2010-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001709794137029,-0.0001736640377952,-0.0010462818648708
2010-11-26,-0.012084827103307981,-0.017060901466188886,-0.008222801415395867,-0.014458166861853266,-0.016097852201688974,-0.009839569810584821,-0.006031324283811867,-0.009607899980466567,-0.012011812853339696,-0.006205909166751319,0.0021901533625264,0.0063459357625756,0.1265508132958637
2010-11-29,0.00669616182807204,0.008566760905276067,-0.0003063532387809547,0.008287312816050198,0.00791718783150426,0.0015602841437120474,-0.0004905519634623886,0.004981654138181065,0.004256144228924964,-0.0018039320485113079,0.0161438932149235,0.0035017135163617,-0.0217690086928476
2010-11-30,-0.00350156858049881,0.0005685851454725954,-0.002450267662369122,-0.005517095331137972,0.0037714684400898695,-0.0006498879898015085,-0.0039338936491073225,-0.008315357303116265,-0.0017008342749294469,-0.003946865629998273,-0.0166418843830896,0.0103900806180394,0.0954249173740902
2010-12-01,0.029228645391341315,0.02691523456776197,0.02543290986025973,0.01985647661781442,0.03141605445998199,0.026678169806479256,0.025297421543056337,0.02016902072284155,0.026862654033306867,0.025379826406230543,0.0145627283046318,0.0169353766435036,-0.0841721788222127
2010-12-02,0.014758149744632946,0.015099271169944025,0.015425963849017782,0.025436384923437166,0.021961512585509668,0.013327012140323731,0.014939691662305259,0.023933655577647157,0.015478648125410686,0.015936595780806653,0.0122545399120236,0.0011535198152979,-0.0931580834974095
2010-12-03,0.004415718222821518,0.008411421271776853,0.002058524454175004,0.0032997323699353776,0.017533966591493276,0.009447084894728753,0.003779115816355747,0.003190762392696883,0.01054688438068637,0.004574476073771283,0.0073242171195972,-0.0070761099710265,-0.0786727917103579
